Priority,Partition,SentTime,ReceivedTime,TimeSpent,PayloadSize
default,15,2024-03-15 15:59:35.511 +0000 GMT,2024-03-15 15:59:35.521187 +0000 GMT m=+16190.551379807,10,83
default,15,2024-03-15 15:59:35.511 +0000 GMT,2024-03-15 15:59:35.521324 +0000 GMT m=+16190.551517563,10,83
default,15,2024-03-15 15:59:35.511 +0000 GMT,2024-03-15 15:59:35.521461 +0000 GMT m=+16190.551654186,10,83
default,15,2024-03-15 15:59:35.511 +0000 GMT,2024-03-15 15:59:35.521576 +0000 GMT m=+16190.551769078,10,83
default,15,2024-03-15 15:59:35.511 +0000 GMT,2024-03-15 15:59:35.52168 +0000 GMT m=+16190.551873530,10,83
default,15,2024-03-15 15:59:35.511 +0000 GMT,2024-03-15 15:59:35.521779 +0000 GMT m=+16190.551972376,10,83
default,15,2024-03-15 15:59:35.511 +0000 GMT,2024-03-15 15:59:35.521878 +0000 GMT m=+16190.552070765,10,83
default,15,2024-03-15 15:59:35.512 +0000 GMT,2024-03-15 15:59:35.521974 +0000 GMT m=+16190.552167209,9,83
default,15,2024-03-15 15:59:35.512 +0000 GMT,2024-03-15 15:59:35.522072 +0000 GMT m=+16190.552264681,10,83
default,15,2024-03-15 15:59:35.512 +0000 GMT,2024-03-15 15:59:35.522176 +0000 GMT m=+16190.552368880,10,83
default,15,2024-03-15 15:59:35.512 +0000 GMT,2024-03-15 15:59:35.522275 +0000 GMT m=+16190.552468410,10,83
default,15,2024-03-15 15:59:35.512 +0000 GMT,2024-03-15 15:59:35.522372 +0000 GMT m=+16190.552565291,10,83
default,15,2024-03-15 15:59:35.512 +0000 GMT,2024-03-15 15:59:35.522583 +0000 GMT m=+16190.552776346,10,83
low,1,2024-03-15 15:59:35.737 +0000 GMT,2024-03-15 15:59:35.744352 +0000 GMT m=+16190.774541225,7,83
low,1,2024-03-15 15:59:35.737 +0000 GMT,2024-03-15 15:59:35.744629 +0000 GMT m=+16190.774818626,7,83
low,1,2024-03-15 15:59:35.737 +0000 GMT,2024-03-15 15:59:35.745442 +0000 GMT m=+16190.775631248,8,83
low,1,2024-03-15 15:59:35.737 +0000 GMT,2024-03-15 15:59:35.745572 +0000 GMT m=+16190.775761557,8,83
low,1,2024-03-15 15:59:35.737 +0000 GMT,2024-03-15 15:59:35.745671 +0000 GMT m=+16190.775859962,8,83
low,1,2024-03-15 15:59:35.737 +0000 GMT,2024-03-15 15:59:35.745763 +0000 GMT m=+16190.775952491,8,83
low,1,2024-03-15 15:59:35.737 +0000 GMT,2024-03-15 15:59:35.745961 +0000 GMT m=+16190.776150007,8,83
low,1,2024-03-15 15:59:35.737 +0000 GMT,2024-03-15 15:59:35.746064 +0000 GMT m=+16190.776253437,9,83
low,1,2024-03-15 15:59:35.738 +0000 GMT,2024-03-15 15:59:35.746195 +0000 GMT m=+16190.776384590,8,83
low,1,2024-03-15 15:59:35.738 +0000 GMT,2024-03-15 15:59:35.74632 +0000 GMT m=+16190.776508932,8,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.311677 +0000 GMT m=+16197.341749990,7,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.311961 +0000 GMT m=+16197.342034167,7,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.312289 +0000 GMT m=+16197.342361716,8,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.312403 +0000 GMT m=+16197.342475641,8,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.312559 +0000 GMT m=+16197.342632092,8,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.312669 +0000 GMT m=+16197.342742265,8,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.312769 +0000 GMT m=+16197.342841461,8,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.312866 +0000 GMT m=+16197.342938960,8,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.31296 +0000 GMT m=+16197.343032862,8,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.313056 +0000 GMT m=+16197.343129211,9,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.313149 +0000 GMT m=+16197.343221755,9,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.313243 +0000 GMT m=+16197.343315755,9,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.313338 +0000 GMT m=+16197.343410913,9,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.313432 +0000 GMT m=+16197.343505334,9,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.313538 +0000 GMT m=+16197.343610662,9,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.313629 +0000 GMT m=+16197.343701450,9,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.313734 +0000 GMT m=+16197.343807047,9,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.313839 +0000 GMT m=+16197.343911880,9,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.313933 +0000 GMT m=+16197.344005580,9,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.314027 +0000 GMT m=+16197.344099643,10,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.314118 +0000 GMT m=+16197.344191392,10,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.314211 +0000 GMT m=+16197.344284301,10,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.314305 +0000 GMT m=+16197.344377567,10,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.314398 +0000 GMT m=+16197.344471128,10,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.314501 +0000 GMT m=+16197.344574351,10,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.31468 +0000 GMT m=+16197.344753165,10,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.31478 +0000 GMT m=+16197.344853253,10,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.314873 +0000 GMT m=+16197.344946294,10,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.314966 +0000 GMT m=+16197.345038925,10,83
default,15,2024-03-15 15:59:42.304 +0000 GMT,2024-03-15 15:59:42.315058 +0000 GMT m=+16197.345131202,11,83
high,9,2024-03-15 15:59:42.54 +0000 GMT,2024-03-15 15:59:42.549148 +0000 GMT m=+16197.579216736,9,83
high,9,2024-03-15 15:59:42.54 +0000 GMT,2024-03-15 15:59:42.549437 +0000 GMT m=+16197.579505983,9,83
high,9,2024-03-15 15:59:42.541 +0000 GMT,2024-03-15 15:59:42.549777 +0000 GMT m=+16197.579845427,8,83
high,9,2024-03-15 15:59:42.541 +0000 GMT,2024-03-15 15:59:42.549889 +0000 GMT m=+16197.579957798,8,83
high,9,2024-03-15 15:59:42.541 +0000 GMT,2024-03-15 15:59:42.550187 +0000 GMT m=+16197.580255326,9,83
high,9,2024-03-15 15:59:42.541 +0000 GMT,2024-03-15 15:59:42.550548 +0000 GMT m=+16197.580616534,9,83
high,9,2024-03-15 15:59:42.541 +0000 GMT,2024-03-15 15:59:42.550763 +0000 GMT m=+16197.580831885,9,83
high,9,2024-03-15 15:59:42.541 +0000 GMT,2024-03-15 15:59:42.550886 +0000 GMT m=+16197.580954956,9,83
high,9,2024-03-15 15:59:42.541 +0000 GMT,2024-03-15 15:59:42.551007 +0000 GMT m=+16197.581075832,10,83
high,9,2024-03-15 15:59:42.541 +0000 GMT,2024-03-15 15:59:42.551114 +0000 GMT m=+16197.581182845,10,83
medium,3,2024-03-15 15:59:42.772 +0000 GMT,2024-03-15 15:59:42.780754 +0000 GMT m=+16197.810818791,8,83
medium,3,2024-03-15 15:59:42.772 +0000 GMT,2024-03-15 15:59:42.781014 +0000 GMT m=+16197.811078396,9,83
medium,3,2024-03-15 15:59:42.772 +0000 GMT,2024-03-15 15:59:42.781377 +0000 GMT m=+16197.811442019,9,83
medium,3,2024-03-15 15:59:42.772 +0000 GMT,2024-03-15 15:59:42.781507 +0000 GMT m=+16197.811571369,9,83
medium,3,2024-03-15 15:59:42.772 +0000 GMT,2024-03-15 15:59:42.781602 +0000 GMT m=+16197.811666461,9,83
medium,3,2024-03-15 15:59:42.772 +0000 GMT,2024-03-15 15:59:42.781694 +0000 GMT m=+16197.811759022,9,83
medium,3,2024-03-15 15:59:42.772 +0000 GMT,2024-03-15 15:59:42.781821 +0000 GMT m=+16197.811885526,9,83
medium,3,2024-03-15 15:59:42.772 +0000 GMT,2024-03-15 15:59:42.781934 +0000 GMT m=+16197.811999076,9,83
medium,3,2024-03-15 15:59:42.772 +0000 GMT,2024-03-15 15:59:42.782032 +0000 GMT m=+16197.812096429,10,83
medium,3,2024-03-15 15:59:42.772 +0000 GMT,2024-03-15 15:59:42.782131 +0000 GMT m=+16197.812195496,10,83
low,1,2024-03-15 15:59:43.006 +0000 GMT,2024-03-15 15:59:43.0143 +0000 GMT m=+16198.044360545,8,83
low,1,2024-03-15 15:59:43.006 +0000 GMT,2024-03-15 15:59:43.01455 +0000 GMT m=+16198.044610888,8,83
low,1,2024-03-15 15:59:43.006 +0000 GMT,2024-03-15 15:59:43.014899 +0000 GMT m=+16198.044959208,8,83
low,1,2024-03-15 15:59:43.006 +0000 GMT,2024-03-15 15:59:43.015044 +0000 GMT m=+16198.045104609,9,83
low,1,2024-03-15 15:59:43.006 +0000 GMT,2024-03-15 15:59:43.015179 +0000 GMT m=+16198.045239254,9,83
low,1,2024-03-15 15:59:43.006 +0000 GMT,2024-03-15 15:59:43.015281 +0000 GMT m=+16198.045341831,9,83
low,1,2024-03-15 15:59:43.006 +0000 GMT,2024-03-15 15:59:43.015544 +0000 GMT m=+16198.045604347,9,83
low,1,2024-03-15 15:59:43.006 +0000 GMT,2024-03-15 15:59:43.015768 +0000 GMT m=+16198.045828768,9,83
low,1,2024-03-15 15:59:43.006 +0000 GMT,2024-03-15 15:59:43.015891 +0000 GMT m=+16198.045951263,9,83
low,1,2024-03-15 15:59:43.006 +0000 GMT,2024-03-15 15:59:43.016062 +0000 GMT m=+16198.046122171,10,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.668215 +0000 GMT m=+16204.698158271,8,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.668913 +0000 GMT m=+16204.698856270,8,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.669157 +0000 GMT m=+16204.699100250,9,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.669318 +0000 GMT m=+16204.699260417,9,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.669429 +0000 GMT m=+16204.699372304,9,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.669535 +0000 GMT m=+16204.699478148,9,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.669645 +0000 GMT m=+16204.699588081,9,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.669803 +0000 GMT m=+16204.699745979,9,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.669949 +0000 GMT m=+16204.699891609,9,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.670105 +0000 GMT m=+16204.700047435,10,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.670226 +0000 GMT m=+16204.700168904,10,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.670322 +0000 GMT m=+16204.700264948,10,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.670434 +0000 GMT m=+16204.700376932,10,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.670525 +0000 GMT m=+16204.700467919,10,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.670615 +0000 GMT m=+16204.700557662,10,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.670786 +0000 GMT m=+16204.700729181,10,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.670893 +0000 GMT m=+16204.700835410,10,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.671005 +0000 GMT m=+16204.700948027,11,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.6711 +0000 GMT m=+16204.701043058,11,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.671236 +0000 GMT m=+16204.701178746,11,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.671382 +0000 GMT m=+16204.701324619,11,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.671526 +0000 GMT m=+16204.701469159,11,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.671657 +0000 GMT m=+16204.701599777,11,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.671785 +0000 GMT m=+16204.701727694,11,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.671929 +0000 GMT m=+16204.701871614,11,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.672069 +0000 GMT m=+16204.702011339,12,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.672198 +0000 GMT m=+16204.702141153,12,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.672303 +0000 GMT m=+16204.702245988,12,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.672395 +0000 GMT m=+16204.702337585,12,83
default,15,2024-03-15 15:59:49.66 +0000 GMT,2024-03-15 15:59:49.672632 +0000 GMT m=+16204.702574881,12,83
high,9,2024-03-15 15:59:49.891 +0000 GMT,2024-03-15 15:59:49.899105 +0000 GMT m=+16204.929043733,8,83
high,9,2024-03-15 15:59:49.891 +0000 GMT,2024-03-15 15:59:49.899345 +0000 GMT m=+16204.929284053,8,83
high,9,2024-03-15 15:59:49.891 +0000 GMT,2024-03-15 15:59:49.899668 +0000 GMT m=+16204.929607110,8,83
high,9,2024-03-15 15:59:49.891 +0000 GMT,2024-03-15 15:59:49.899767 +0000 GMT m=+16204.929705293,8,83
high,9,2024-03-15 15:59:49.891 +0000 GMT,2024-03-15 15:59:49.899896 +0000 GMT m=+16204.929834263,8,83
high,9,2024-03-15 15:59:49.891 +0000 GMT,2024-03-15 15:59:49.900017 +0000 GMT m=+16204.929955302,9,83
high,9,2024-03-15 15:59:49.891 +0000 GMT,2024-03-15 15:59:49.900116 +0000 GMT m=+16204.930054425,9,83
high,9,2024-03-15 15:59:49.891 +0000 GMT,2024-03-15 15:59:49.900271 +0000 GMT m=+16204.930210023,9,83
high,9,2024-03-15 15:59:49.891 +0000 GMT,2024-03-15 15:59:49.900366 +0000 GMT m=+16204.930304312,9,83
high,9,2024-03-15 15:59:49.891 +0000 GMT,2024-03-15 15:59:49.900455 +0000 GMT m=+16204.930393971,9,83
medium,3,2024-03-15 15:59:50.121 +0000 GMT,2024-03-15 15:59:50.129083 +0000 GMT m=+16205.159017845,8,83
medium,3,2024-03-15 15:59:50.121 +0000 GMT,2024-03-15 15:59:50.129355 +0000 GMT m=+16205.159289653,8,83
medium,3,2024-03-15 15:59:50.121 +0000 GMT,2024-03-15 15:59:50.129696 +0000 GMT m=+16205.159630560,8,83
medium,3,2024-03-15 15:59:50.121 +0000 GMT,2024-03-15 15:59:50.129817 +0000 GMT m=+16205.159751488,8,83
medium,3,2024-03-15 15:59:50.121 +0000 GMT,2024-03-15 15:59:50.129954 +0000 GMT m=+16205.159888568,8,83
medium,3,2024-03-15 15:59:50.121 +0000 GMT,2024-03-15 15:59:50.130076 +0000 GMT m=+16205.160011122,9,83
medium,3,2024-03-15 15:59:50.121 +0000 GMT,2024-03-15 15:59:50.130173 +0000 GMT m=+16205.160107814,9,83
medium,3,2024-03-15 15:59:50.121 +0000 GMT,2024-03-15 15:59:50.130268 +0000 GMT m=+16205.160202465,9,83
medium,3,2024-03-15 15:59:50.121 +0000 GMT,2024-03-15 15:59:50.130371 +0000 GMT m=+16205.160305953,9,83
medium,3,2024-03-15 15:59:50.121 +0000 GMT,2024-03-15 15:59:50.130464 +0000 GMT m=+16205.160398615,9,83
low,1,2024-03-15 15:59:50.362 +0000 GMT,2024-03-15 15:59:50.370568 +0000 GMT m=+16205.400498384,8,83
low,1,2024-03-15 15:59:50.362 +0000 GMT,2024-03-15 15:59:50.370919 +0000 GMT m=+16205.400849819,8,83
low,1,2024-03-15 15:59:50.362 +0000 GMT,2024-03-15 15:59:50.371245 +0000 GMT m=+16205.401174950,9,83
low,1,2024-03-15 15:59:50.362 +0000 GMT,2024-03-15 15:59:50.371344 +0000 GMT m=+16205.401274152,9,83
low,1,2024-03-15 15:59:50.362 +0000 GMT,2024-03-15 15:59:50.371524 +0000 GMT m=+16205.401454350,9,83
low,1,2024-03-15 15:59:50.362 +0000 GMT,2024-03-15 15:59:50.371623 +0000 GMT m=+16205.401553100,9,83
low,1,2024-03-15 15:59:50.362 +0000 GMT,2024-03-15 15:59:50.371762 +0000 GMT m=+16205.401692724,9,83
low,1,2024-03-15 15:59:50.362 +0000 GMT,2024-03-15 15:59:50.37191 +0000 GMT m=+16205.401840183,9,83
low,1,2024-03-15 15:59:50.362 +0000 GMT,2024-03-15 15:59:50.372023 +0000 GMT m=+16205.401953502,10,83
low,1,2024-03-15 15:59:50.362 +0000 GMT,2024-03-15 15:59:50.372131 +0000 GMT m=+16205.402061829,10,83
medium,3,2024-03-15 15:59:57.065 +0000 GMT,2024-03-15 15:59:57.072601 +0000 GMT m=+16212.102413038,7,83
medium,3,2024-03-15 15:59:57.065 +0000 GMT,2024-03-15 15:59:57.072938 +0000 GMT m=+16212.102749603,7,83
medium,3,2024-03-15 15:59:57.065 +0000 GMT,2024-03-15 15:59:57.073315 +0000 GMT m=+16212.103127266,8,83
medium,3,2024-03-15 15:59:57.065 +0000 GMT,2024-03-15 15:59:57.073452 +0000 GMT m=+16212.103263469,8,83
medium,3,2024-03-15 15:59:57.065 +0000 GMT,2024-03-15 15:59:57.073558 +0000 GMT m=+16212.103369482,8,83
medium,3,2024-03-15 15:59:57.065 +0000 GMT,2024-03-15 15:59:57.073661 +0000 GMT m=+16212.103472832,8,83
medium,3,2024-03-15 15:59:57.065 +0000 GMT,2024-03-15 15:59:57.073765 +0000 GMT m=+16212.103576886,8,83
medium,3,2024-03-15 15:59:57.065 +0000 GMT,2024-03-15 15:59:57.073867 +0000 GMT m=+16212.103678779,8,83
medium,3,2024-03-15 15:59:57.065 +0000 GMT,2024-03-15 15:59:57.073984 +0000 GMT m=+16212.103795935,8,83
medium,3,2024-03-15 15:59:57.065 +0000 GMT,2024-03-15 15:59:57.0741 +0000 GMT m=+16212.103911487,9,83
high,9,2024-03-15 15:59:57.304 +0000 GMT,2024-03-15 15:59:57.312729 +0000 GMT m=+16212.342536797,8,83
high,9,2024-03-15 15:59:57.304 +0000 GMT,2024-03-15 15:59:57.312977 +0000 GMT m=+16212.342784524,8,83
high,9,2024-03-15 15:59:57.304 +0000 GMT,2024-03-15 15:59:57.313333 +0000 GMT m=+16212.343140511,9,83
high,9,2024-03-15 15:59:57.304 +0000 GMT,2024-03-15 15:59:57.313457 +0000 GMT m=+16212.343264972,9,83
high,9,2024-03-15 15:59:57.304 +0000 GMT,2024-03-15 15:59:57.313558 +0000 GMT m=+16212.343365545,9,83
high,9,2024-03-15 15:59:57.304 +0000 GMT,2024-03-15 15:59:57.313654 +0000 GMT m=+16212.343461472,9,83
high,9,2024-03-15 15:59:57.304 +0000 GMT,2024-03-15 15:59:57.313799 +0000 GMT m=+16212.343606921,9,83
high,9,2024-03-15 15:59:57.304 +0000 GMT,2024-03-15 15:59:57.313928 +0000 GMT m=+16212.343735197,9,83
high,9,2024-03-15 15:59:57.304 +0000 GMT,2024-03-15 15:59:57.314029 +0000 GMT m=+16212.343836465,10,83
high,9,2024-03-15 15:59:57.304 +0000 GMT,2024-03-15 15:59:57.314148 +0000 GMT m=+16212.343956002,10,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.541025 +0000 GMT m=+16212.570828346,8,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.541268 +0000 GMT m=+16212.571071613,8,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.541639 +0000 GMT m=+16212.571442460,8,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.541769 +0000 GMT m=+16212.571572783,8,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.541904 +0000 GMT m=+16212.571707131,8,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.542013 +0000 GMT m=+16212.571816547,9,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.542111 +0000 GMT m=+16212.571914143,9,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.542206 +0000 GMT m=+16212.572009424,9,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.542318 +0000 GMT m=+16212.572121513,9,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.542411 +0000 GMT m=+16212.572214867,9,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.542636 +0000 GMT m=+16212.572439581,9,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.542743 +0000 GMT m=+16212.572546057,9,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.542883 +0000 GMT m=+16212.572686511,9,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.543193 +0000 GMT m=+16212.572996900,10,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.543302 +0000 GMT m=+16212.573105487,10,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.543558 +0000 GMT m=+16212.573361711,10,83
default,15,2024-03-15 15:59:57.533 +0000 GMT,2024-03-15 15:59:57.543805 +0000 GMT m=+16212.573608631,10,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.544068 +0000 GMT m=+16212.573871631,10,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.544239 +0000 GMT m=+16212.574042966,10,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.544347 +0000 GMT m=+16212.574150109,10,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.544441 +0000 GMT m=+16212.574244437,10,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.544552 +0000 GMT m=+16212.574355393,10,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.544689 +0000 GMT m=+16212.574492703,10,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.54482 +0000 GMT m=+16212.574623802,10,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.544919 +0000 GMT m=+16212.574722504,10,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.54501 +0000 GMT m=+16212.574813412,11,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.545143 +0000 GMT m=+16212.574946297,11,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.545273 +0000 GMT m=+16212.575076595,11,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.54537 +0000 GMT m=+16212.575173732,11,83
default,15,2024-03-15 15:59:57.534 +0000 GMT,2024-03-15 15:59:57.545463 +0000 GMT m=+16212.575266205,11,83
low,1,2024-03-15 15:59:57.768 +0000 GMT,2024-03-15 15:59:57.77629 +0000 GMT m=+16212.806088907,8,83
low,1,2024-03-15 15:59:57.768 +0000 GMT,2024-03-15 15:59:57.776803 +0000 GMT m=+16212.806602573,8,83
low,1,2024-03-15 15:59:57.768 +0000 GMT,2024-03-15 15:59:57.777139 +0000 GMT m=+16212.806938109,9,83
low,1,2024-03-15 15:59:57.768 +0000 GMT,2024-03-15 15:59:57.777267 +0000 GMT m=+16212.807066147,9,83
low,1,2024-03-15 15:59:57.768 +0000 GMT,2024-03-15 15:59:57.777366 +0000 GMT m=+16212.807165221,9,83
low,1,2024-03-15 15:59:57.768 +0000 GMT,2024-03-15 15:59:57.77746 +0000 GMT m=+16212.807259547,9,83
low,1,2024-03-15 15:59:57.768 +0000 GMT,2024-03-15 15:59:57.777589 +0000 GMT m=+16212.807388636,9,83
low,1,2024-03-15 15:59:57.768 +0000 GMT,2024-03-15 15:59:57.777711 +0000 GMT m=+16212.807509970,9,83
low,1,2024-03-15 15:59:57.768 +0000 GMT,2024-03-15 15:59:57.777813 +0000 GMT m=+16212.807612426,9,83
low,1,2024-03-15 15:59:57.768 +0000 GMT,2024-03-15 15:59:57.777958 +0000 GMT m=+16212.807757492,9,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.388545 +0000 GMT m=+16219.418227122,7,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.388804 +0000 GMT m=+16219.418486868,7,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.389144 +0000 GMT m=+16219.418826686,8,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.389268 +0000 GMT m=+16219.418950187,8,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.389363 +0000 GMT m=+16219.419045269,8,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.389457 +0000 GMT m=+16219.419138914,8,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.389563 +0000 GMT m=+16219.419245464,8,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.389653 +0000 GMT m=+16219.419335451,8,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.389795 +0000 GMT m=+16219.419477620,8,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.389941 +0000 GMT m=+16219.419623817,8,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.390046 +0000 GMT m=+16219.419728011,9,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.390176 +0000 GMT m=+16219.419858052,9,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.390651 +0000 GMT m=+16219.420333397,9,83
default,15,2024-03-15 16:00:04.381 +0000 GMT,2024-03-15 16:00:04.390782 +0000 GMT m=+16219.420463902,9,83
