Priority,Partition,SentTime,ReceivedTime,TimeSpent,PayloadSize
medium,3,2024-03-15 15:22:59.505 +0000 GMT,2024-03-15 15:22:59.513629 +0000 GMT m=+13994.546995350,8,83
medium,3,2024-03-15 15:22:59.505 +0000 GMT,2024-03-15 15:22:59.513707 +0000 GMT m=+13994.547073708,8,83
medium,3,2024-03-15 15:22:59.505 +0000 GMT,2024-03-15 15:22:59.513777 +0000 GMT m=+13994.547143657,8,83
high,9,2024-03-15 15:22:59.668 +0000 GMT,2024-03-15 15:22:59.677056 +0000 GMT m=+13994.710418462,9,83
high,9,2024-03-15 15:22:59.669 +0000 GMT,2024-03-15 15:22:59.677356 +0000 GMT m=+13994.710718847,8,83
high,9,2024-03-15 15:22:59.669 +0000 GMT,2024-03-15 15:22:59.677704 +0000 GMT m=+13994.711066380,8,83
high,9,2024-03-15 15:22:59.669 +0000 GMT,2024-03-15 15:22:59.677784 +0000 GMT m=+13994.711146652,8,83
high,9,2024-03-15 15:22:59.669 +0000 GMT,2024-03-15 15:22:59.677845 +0000 GMT m=+13994.711207263,8,83
high,9,2024-03-15 15:22:59.669 +0000 GMT,2024-03-15 15:22:59.677938 +0000 GMT m=+13994.711300501,8,83
high,9,2024-03-15 15:22:59.669 +0000 GMT,2024-03-15 15:22:59.677995 +0000 GMT m=+13994.711357988,8,83
high,9,2024-03-15 15:22:59.669 +0000 GMT,2024-03-15 15:22:59.678077 +0000 GMT m=+13994.711439112,9,83
high,9,2024-03-15 15:22:59.669 +0000 GMT,2024-03-15 15:22:59.678156 +0000 GMT m=+13994.711518809,9,83
high,9,2024-03-15 15:22:59.669 +0000 GMT,2024-03-15 15:22:59.678243 +0000 GMT m=+13994.711605822,9,83
low,1,2024-03-15 15:22:59.827 +0000 GMT,2024-03-15 15:22:59.835548 +0000 GMT m=+13994.868906203,8,83
low,1,2024-03-15 15:22:59.827 +0000 GMT,2024-03-15 15:22:59.835749 +0000 GMT m=+13994.869107273,8,83
low,1,2024-03-15 15:22:59.827 +0000 GMT,2024-03-15 15:22:59.836103 +0000 GMT m=+13994.869460988,9,83
low,1,2024-03-15 15:22:59.827 +0000 GMT,2024-03-15 15:22:59.836192 +0000 GMT m=+13994.869550487,9,83
low,1,2024-03-15 15:22:59.827 +0000 GMT,2024-03-15 15:22:59.836309 +0000 GMT m=+13994.869667765,9,83
low,1,2024-03-15 15:22:59.827 +0000 GMT,2024-03-15 15:22:59.836403 +0000 GMT m=+13994.869761838,9,83
low,1,2024-03-15 15:22:59.827 +0000 GMT,2024-03-15 15:22:59.836561 +0000 GMT m=+13994.869919198,9,83
low,1,2024-03-15 15:22:59.827 +0000 GMT,2024-03-15 15:22:59.836648 +0000 GMT m=+13994.870006178,9,83
low,1,2024-03-15 15:22:59.827 +0000 GMT,2024-03-15 15:22:59.836737 +0000 GMT m=+13994.870095828,9,83
low,1,2024-03-15 15:22:59.827 +0000 GMT,2024-03-15 15:22:59.836805 +0000 GMT m=+13994.870163854,9,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.910749 +0000 GMT m=+14005.943819327,8,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.911079 +0000 GMT m=+14005.944148798,9,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.911392 +0000 GMT m=+14005.944461856,9,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.911475 +0000 GMT m=+14005.944544906,9,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.911565 +0000 GMT m=+14005.944635225,9,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.911625 +0000 GMT m=+14005.944694966,9,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.911682 +0000 GMT m=+14005.944751374,9,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.911765 +0000 GMT m=+14005.944834390,9,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.911822 +0000 GMT m=+14005.944892013,9,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.911904 +0000 GMT m=+14005.944973831,9,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.91198 +0000 GMT m=+14005.945049546,9,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.91208 +0000 GMT m=+14005.945150296,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.91216 +0000 GMT m=+14005.945229692,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.912216 +0000 GMT m=+14005.945285359,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.912295 +0000 GMT m=+14005.945364454,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.91237 +0000 GMT m=+14005.945439618,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.912461 +0000 GMT m=+14005.945530532,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.912517 +0000 GMT m=+14005.945587338,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.912573 +0000 GMT m=+14005.945642823,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.912655 +0000 GMT m=+14005.945724578,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.912712 +0000 GMT m=+14005.945781572,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.91281 +0000 GMT m=+14005.945879501,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.912923 +0000 GMT m=+14005.945992850,10,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.913017 +0000 GMT m=+14005.946086773,11,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.913094 +0000 GMT m=+14005.946164087,11,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.913192 +0000 GMT m=+14005.946261465,11,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.913266 +0000 GMT m=+14005.946335523,11,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.913376 +0000 GMT m=+14005.946446044,11,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.913471 +0000 GMT m=+14005.946541081,11,83
default,15,2024-03-15 15:23:10.902 +0000 GMT,2024-03-15 15:23:10.91353 +0000 GMT m=+14005.946599378,11,83
low,1,2024-03-15 15:23:11.178 +0000 GMT,2024-03-15 15:23:11.186307 +0000 GMT m=+14006.219370103,8,83
low,1,2024-03-15 15:23:11.178 +0000 GMT,2024-03-15 15:23:11.186503 +0000 GMT m=+14006.219565922,8,83
low,1,2024-03-15 15:23:11.178 +0000 GMT,2024-03-15 15:23:11.186869 +0000 GMT m=+14006.219931883,8,83
low,1,2024-03-15 15:23:11.178 +0000 GMT,2024-03-15 15:23:11.18696 +0000 GMT m=+14006.220022558,8,83
low,1,2024-03-15 15:23:11.178 +0000 GMT,2024-03-15 15:23:11.18709 +0000 GMT m=+14006.220152948,9,83
low,1,2024-03-15 15:23:11.178 +0000 GMT,2024-03-15 15:23:11.187162 +0000 GMT m=+14006.220224563,9,83
low,1,2024-03-15 15:23:11.178 +0000 GMT,2024-03-15 15:23:11.187313 +0000 GMT m=+14006.220376171,9,83
low,1,2024-03-15 15:23:11.178 +0000 GMT,2024-03-15 15:23:11.187404 +0000 GMT m=+14006.220467015,9,83
low,1,2024-03-15 15:23:11.178 +0000 GMT,2024-03-15 15:23:11.187522 +0000 GMT m=+14006.220584738,9,83
low,1,2024-03-15 15:23:11.178 +0000 GMT,2024-03-15 15:23:11.18764 +0000 GMT m=+14006.220703036,9,83
medium,3,2024-03-15 15:23:11.33 +0000 GMT,2024-03-15 15:23:11.339338 +0000 GMT m=+14006.372397026,9,83
medium,3,2024-03-15 15:23:11.33 +0000 GMT,2024-03-15 15:23:11.339597 +0000 GMT m=+14006.372655721,9,83
medium,3,2024-03-15 15:23:11.33 +0000 GMT,2024-03-15 15:23:11.339938 +0000 GMT m=+14006.372996925,9,83
medium,3,2024-03-15 15:23:11.33 +0000 GMT,2024-03-15 15:23:11.340025 +0000 GMT m=+14006.373083390,10,83
medium,3,2024-03-15 15:23:11.33 +0000 GMT,2024-03-15 15:23:11.340118 +0000 GMT m=+14006.373176892,10,83
medium,3,2024-03-15 15:23:11.33 +0000 GMT,2024-03-15 15:23:11.340196 +0000 GMT m=+14006.373254461,10,83
medium,3,2024-03-15 15:23:11.33 +0000 GMT,2024-03-15 15:23:11.340343 +0000 GMT m=+14006.373401497,10,83
medium,3,2024-03-15 15:23:11.33 +0000 GMT,2024-03-15 15:23:11.340468 +0000 GMT m=+14006.373526887,10,83
medium,3,2024-03-15 15:23:11.33 +0000 GMT,2024-03-15 15:23:11.340644 +0000 GMT m=+14006.373702888,10,83
medium,3,2024-03-15 15:23:11.33 +0000 GMT,2024-03-15 15:23:11.340734 +0000 GMT m=+14006.373792624,10,83
high,9,2024-03-15 15:23:11.494 +0000 GMT,2024-03-15 15:23:11.50244 +0000 GMT m=+14006.535494922,8,83
high,9,2024-03-15 15:23:11.494 +0000 GMT,2024-03-15 15:23:11.502666 +0000 GMT m=+14006.535720816,8,83
high,9,2024-03-15 15:23:11.494 +0000 GMT,2024-03-15 15:23:11.502994 +0000 GMT m=+14006.536048055,8,83
high,9,2024-03-15 15:23:11.494 +0000 GMT,2024-03-15 15:23:11.503083 +0000 GMT m=+14006.536137736,9,83
high,9,2024-03-15 15:23:11.494 +0000 GMT,2024-03-15 15:23:11.503191 +0000 GMT m=+14006.536245950,9,83
high,9,2024-03-15 15:23:11.494 +0000 GMT,2024-03-15 15:23:11.503275 +0000 GMT m=+14006.536329969,9,83
high,9,2024-03-15 15:23:11.494 +0000 GMT,2024-03-15 15:23:11.503364 +0000 GMT m=+14006.536418132,9,83
high,9,2024-03-15 15:23:11.494 +0000 GMT,2024-03-15 15:23:11.503431 +0000 GMT m=+14006.536485790,9,83
high,9,2024-03-15 15:23:11.494 +0000 GMT,2024-03-15 15:23:11.503521 +0000 GMT m=+14006.536575920,9,83
high,9,2024-03-15 15:23:11.494 +0000 GMT,2024-03-15 15:23:11.503586 +0000 GMT m=+14006.536640640,9,83
high,9,2024-03-15 15:23:22.568 +0000 GMT,2024-03-15 15:23:22.576781 +0000 GMT m=+14017.609547501,8,83
high,9,2024-03-15 15:23:22.568 +0000 GMT,2024-03-15 15:23:22.576998 +0000 GMT m=+14017.609764212,8,83
high,9,2024-03-15 15:23:22.568 +0000 GMT,2024-03-15 15:23:22.577351 +0000 GMT m=+14017.610117391,9,83
high,9,2024-03-15 15:23:22.568 +0000 GMT,2024-03-15 15:23:22.577434 +0000 GMT m=+14017.610200369,9,83
high,9,2024-03-15 15:23:22.568 +0000 GMT,2024-03-15 15:23:22.577544 +0000 GMT m=+14017.610309817,9,83
high,9,2024-03-15 15:23:22.568 +0000 GMT,2024-03-15 15:23:22.577606 +0000 GMT m=+14017.610371652,9,83
high,9,2024-03-15 15:23:22.568 +0000 GMT,2024-03-15 15:23:22.577726 +0000 GMT m=+14017.610491705,9,83
high,9,2024-03-15 15:23:22.568 +0000 GMT,2024-03-15 15:23:22.57792 +0000 GMT m=+14017.610686049,9,83
high,9,2024-03-15 15:23:22.568 +0000 GMT,2024-03-15 15:23:22.578082 +0000 GMT m=+14017.610847619,10,83
high,9,2024-03-15 15:23:22.568 +0000 GMT,2024-03-15 15:23:22.578215 +0000 GMT m=+14017.610981285,10,83
default,15,2024-03-15 15:23:22.734 +0000 GMT,2024-03-15 15:23:22.742896 +0000 GMT m=+14017.775657690,8,83
default,15,2024-03-15 15:23:22.735 +0000 GMT,2024-03-15 15:23:22.74311 +0000 GMT m=+14017.775871274,8,83
default,15,2024-03-15 15:23:22.735 +0000 GMT,2024-03-15 15:23:22.743445 +0000 GMT m=+14017.776206754,8,83
default,15,2024-03-15 15:23:22.735 +0000 GMT,2024-03-15 15:23:22.743535 +0000 GMT m=+14017.776296945,8,83
default,15,2024-03-15 15:23:22.735 +0000 GMT,2024-03-15 15:23:22.743674 +0000 GMT m=+14017.776435190,8,83
default,15,2024-03-15 15:23:22.735 +0000 GMT,2024-03-15 15:23:22.743741 +0000 GMT m=+14017.776502198,8,83
default,15,2024-03-15 15:23:22.735 +0000 GMT,2024-03-15 15:23:22.743833 +0000 GMT m=+14017.776594527,8,83
default,15,2024-03-15 15:23:22.735 +0000 GMT,2024-03-15 15:23:22.743896 +0000 GMT m=+14017.776657555,8,83
default,15,2024-03-15 15:23:22.735 +0000 GMT,2024-03-15 15:23:22.743979 +0000 GMT m=+14017.776740211,8,83
default,15,2024-03-15 15:23:22.735 +0000 GMT,2024-03-15 15:23:22.744041 +0000 GMT m=+14017.776802739,9,83
default,15,2024-03-15 15:23:22.735 +0000 GMT,2024-03-15 15:23:22.74413 +0000 GMT m=+14017.776891848,9,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.744192 +0000 GMT m=+14017.776953654,8,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.744274 +0000 GMT m=+14017.777035870,8,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.744336 +0000 GMT m=+14017.777098114,8,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.744396 +0000 GMT m=+14017.777157607,8,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.744505 +0000 GMT m=+14017.777266890,8,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.744591 +0000 GMT m=+14017.777352878,8,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.744681 +0000 GMT m=+14017.777442953,8,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.744743 +0000 GMT m=+14017.777504641,8,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.744825 +0000 GMT m=+14017.777586167,8,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.744884 +0000 GMT m=+14017.777645692,8,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.744943 +0000 GMT m=+14017.777705069,8,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.745024 +0000 GMT m=+14017.777785852,9,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.745084 +0000 GMT m=+14017.777845932,9,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.745174 +0000 GMT m=+14017.777935825,9,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.745235 +0000 GMT m=+14017.777996260,9,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.745293 +0000 GMT m=+14017.778054977,9,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.745374 +0000 GMT m=+14017.778136043,9,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.745433 +0000 GMT m=+14017.778195026,9,83
default,15,2024-03-15 15:23:22.736 +0000 GMT,2024-03-15 15:23:22.745521 +0000 GMT m=+14017.778282632,9,83
low,1,2024-03-15 15:23:22.906 +0000 GMT,2024-03-15 15:23:22.913383 +0000 GMT m=+14017.946140121,7,83
low,1,2024-03-15 15:23:22.906 +0000 GMT,2024-03-15 15:23:22.913627 +0000 GMT m=+14017.946384705,7,83
low,1,2024-03-15 15:23:22.906 +0000 GMT,2024-03-15 15:23:22.914683 +0000 GMT m=+14017.947440060,8,83
low,1,2024-03-15 15:23:22.906 +0000 GMT,2024-03-15 15:23:22.914773 +0000 GMT m=+14017.947530310,8,83
low,1,2024-03-15 15:23:22.906 +0000 GMT,2024-03-15 15:23:22.914934 +0000 GMT m=+14017.947691258,8,83
low,1,2024-03-15 15:23:22.906 +0000 GMT,2024-03-15 15:23:22.91506 +0000 GMT m=+14017.947816992,9,83
low,1,2024-03-15 15:23:22.906 +0000 GMT,2024-03-15 15:23:22.91517 +0000 GMT m=+14017.947927272,9,83
low,1,2024-03-15 15:23:22.906 +0000 GMT,2024-03-15 15:23:22.915273 +0000 GMT m=+14017.948030276,9,83
low,1,2024-03-15 15:23:22.906 +0000 GMT,2024-03-15 15:23:22.915373 +0000 GMT m=+14017.948130459,9,83
low,1,2024-03-15 15:23:22.906 +0000 GMT,2024-03-15 15:23:22.915475 +0000 GMT m=+14017.948231743,9,83
medium,3,2024-03-15 15:23:23.057 +0000 GMT,2024-03-15 15:23:23.064684 +0000 GMT m=+14018.097437246,7,83
medium,3,2024-03-15 15:23:23.057 +0000 GMT,2024-03-15 15:23:23.064894 +0000 GMT m=+14018.097646879,7,83
medium,3,2024-03-15 15:23:23.057 +0000 GMT,2024-03-15 15:23:23.06522 +0000 GMT m=+14018.097973662,8,83
medium,3,2024-03-15 15:23:23.057 +0000 GMT,2024-03-15 15:23:23.065301 +0000 GMT m=+14018.098054083,8,83
medium,3,2024-03-15 15:23:23.057 +0000 GMT,2024-03-15 15:23:23.06547 +0000 GMT m=+14018.098223564,8,83
medium,3,2024-03-15 15:23:23.057 +0000 GMT,2024-03-15 15:23:23.065562 +0000 GMT m=+14018.098315649,8,83
medium,3,2024-03-15 15:23:23.057 +0000 GMT,2024-03-15 15:23:23.065632 +0000 GMT m=+14018.098385550,8,83
medium,3,2024-03-15 15:23:23.057 +0000 GMT,2024-03-15 15:23:23.065749 +0000 GMT m=+14018.098502431,8,83
medium,3,2024-03-15 15:23:23.057 +0000 GMT,2024-03-15 15:23:23.065835 +0000 GMT m=+14018.098588779,8,83
medium,3,2024-03-15 15:23:23.057 +0000 GMT,2024-03-15 15:23:23.065927 +0000 GMT m=+14018.098680716,8,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.263741 +0000 GMT m=+14029.296203027,8,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.263935 +0000 GMT m=+14029.296396202,8,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264031 +0000 GMT m=+14029.296492917,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264101 +0000 GMT m=+14029.296562436,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.26417 +0000 GMT m=+14029.296631442,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264232 +0000 GMT m=+14029.296693854,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264295 +0000 GMT m=+14029.296756456,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264356 +0000 GMT m=+14029.296817521,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264418 +0000 GMT m=+14029.296879262,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264479 +0000 GMT m=+14029.296940116,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.26454 +0000 GMT m=+14029.297001155,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.2646 +0000 GMT m=+14029.297061167,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.26467 +0000 GMT m=+14029.297131563,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264731 +0000 GMT m=+14029.297192178,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264791 +0000 GMT m=+14029.297252611,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264851 +0000 GMT m=+14029.297312730,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264912 +0000 GMT m=+14029.297373433,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.264972 +0000 GMT m=+14029.297433764,9,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.265033 +0000 GMT m=+14029.297494101,10,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.265092 +0000 GMT m=+14029.297553591,10,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.265159 +0000 GMT m=+14029.297620217,10,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.265219 +0000 GMT m=+14029.297680416,10,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.26528 +0000 GMT m=+14029.297741169,10,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.26534 +0000 GMT m=+14029.297801376,10,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.265401 +0000 GMT m=+14029.297862108,10,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.26546 +0000 GMT m=+14029.297921824,10,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.26552 +0000 GMT m=+14029.297981824,10,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.26558 +0000 GMT m=+14029.298041387,10,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.265645 +0000 GMT m=+14029.298106738,10,83
default,15,2024-03-15 15:23:34.255 +0000 GMT,2024-03-15 15:23:34.265706 +0000 GMT m=+14029.298167469,10,83
high,9,2024-03-15 15:23:34.426 +0000 GMT,2024-03-15 15:23:34.434582 +0000 GMT m=+14029.467039224,8,83
high,9,2024-03-15 15:23:34.426 +0000 GMT,2024-03-15 15:23:34.434773 +0000 GMT m=+14029.467230081,8,83
high,9,2024-03-15 15:23:34.426 +0000 GMT,2024-03-15 15:23:34.434953 +0000 GMT m=+14029.467409964,8,83
high,9,2024-03-15 15:23:34.426 +0000 GMT,2024-03-15 15:23:34.435036 +0000 GMT m=+14029.467492713,9,83
high,9,2024-03-15 15:23:34.426 +0000 GMT,2024-03-15 15:23:34.4351 +0000 GMT m=+14029.467556934,9,83
high,9,2024-03-15 15:23:34.426 +0000 GMT,2024-03-15 15:23:34.435197 +0000 GMT m=+14029.467653706,9,83
high,9,2024-03-15 15:23:34.426 +0000 GMT,2024-03-15 15:23:34.435274 +0000 GMT m=+14029.467731580,9,83
high,9,2024-03-15 15:23:34.426 +0000 GMT,2024-03-15 15:23:34.435358 +0000 GMT m=+14029.467814617,9,83
high,9,2024-03-15 15:23:34.426 +0000 GMT,2024-03-15 15:23:34.435419 +0000 GMT m=+14029.467876301,9,83
high,9,2024-03-15 15:23:34.426 +0000 GMT,2024-03-15 15:23:34.43548 +0000 GMT m=+14029.467936753,9,83
low,1,2024-03-15 15:23:34.587 +0000 GMT,2024-03-15 15:23:34.595015 +0000 GMT m=+14029.627467619,8,83
low,1,2024-03-15 15:23:34.587 +0000 GMT,2024-03-15 15:23:34.595201 +0000 GMT m=+14029.627654098,8,83
low,1,2024-03-15 15:23:34.587 +0000 GMT,2024-03-15 15:23:34.595527 +0000 GMT m=+14029.627979470,8,83
low,1,2024-03-15 15:23:34.587 +0000 GMT,2024-03-15 15:23:34.59562 +0000 GMT m=+14029.628072505,8,83
low,1,2024-03-15 15:23:34.587 +0000 GMT,2024-03-15 15:23:34.595711 +0000 GMT m=+14029.628163546,8,83
low,1,2024-03-15 15:23:34.587 +0000 GMT,2024-03-15 15:23:34.595774 +0000 GMT m=+14029.628226894,8,83
low,1,2024-03-15 15:23:34.587 +0000 GMT,2024-03-15 15:23:34.595864 +0000 GMT m=+14029.628317273,8,83
low,1,2024-03-15 15:23:34.587 +0000 GMT,2024-03-15 15:23:34.595927 +0000 GMT m=+14029.628379721,8,83
low,1,2024-03-15 15:23:34.587 +0000 GMT,2024-03-15 15:23:34.596019 +0000 GMT m=+14029.628471539,9,83
low,1,2024-03-15 15:23:34.587 +0000 GMT,2024-03-15 15:23:34.596081 +0000 GMT m=+14029.628534240,9,83
medium,3,2024-03-15 15:23:34.782 +0000 GMT,2024-03-15 15:23:34.790342 +0000 GMT m=+14029.822790138,8,83
medium,3,2024-03-15 15:23:34.782 +0000 GMT,2024-03-15 15:23:34.790555 +0000 GMT m=+14029.823003163,8,83
medium,3,2024-03-15 15:23:34.782 +0000 GMT,2024-03-15 15:23:34.790881 +0000 GMT m=+14029.823328924,8,83
medium,3,2024-03-15 15:23:34.782 +0000 GMT,2024-03-15 15:23:34.790952 +0000 GMT m=+14029.823399405,8,83
medium,3,2024-03-15 15:23:34.782 +0000 GMT,2024-03-15 15:23:34.791018 +0000 GMT m=+14029.823466107,9,83
medium,3,2024-03-15 15:23:34.782 +0000 GMT,2024-03-15 15:23:34.791132 +0000 GMT m=+14029.823580027,9,83
medium,3,2024-03-15 15:23:34.782 +0000 GMT,2024-03-15 15:23:34.791226 +0000 GMT m=+14029.823673665,9,83
medium,3,2024-03-15 15:23:34.782 +0000 GMT,2024-03-15 15:23:34.791299 +0000 GMT m=+14029.823746354,9,83
medium,3,2024-03-15 15:23:34.782 +0000 GMT,2024-03-15 15:23:34.791393 +0000 GMT m=+14029.823840700,9,83
medium,3,2024-03-15 15:23:34.782 +0000 GMT,2024-03-15 15:23:34.79146 +0000 GMT m=+14029.823908187,9,83
medium,3,2024-03-15 15:23:45.859 +0000 GMT,2024-03-15 15:23:45.867167 +0000 GMT m=+14040.899326230,8,83
medium,3,2024-03-15 15:23:45.859 +0000 GMT,2024-03-15 15:23:45.867472 +0000 GMT m=+14040.899631130,8,83
medium,3,2024-03-15 15:23:45.859 +0000 GMT,2024-03-15 15:23:45.867809 +0000 GMT m=+14040.899967888,8,83
medium,3,2024-03-15 15:23:45.859 +0000 GMT,2024-03-15 15:23:45.867894 +0000 GMT m=+14040.900053523,8,83
medium,3,2024-03-15 15:23:45.859 +0000 GMT,2024-03-15 15:23:45.868008 +0000 GMT m=+14040.900167232,9,83
medium,3,2024-03-15 15:23:45.859 +0000 GMT,2024-03-15 15:23:45.868088 +0000 GMT m=+14040.900247231,9,83
medium,3,2024-03-15 15:23:45.859 +0000 GMT,2024-03-15 15:23:45.86822 +0000 GMT m=+14040.900379048,9,83
medium,3,2024-03-15 15:23:45.859 +0000 GMT,2024-03-15 15:23:45.86837 +0000 GMT m=+14040.900529274,9,83
medium,3,2024-03-15 15:23:45.859 +0000 GMT,2024-03-15 15:23:45.868452 +0000 GMT m=+14040.900611388,9,83
medium,3,2024-03-15 15:23:45.859 +0000 GMT,2024-03-15 15:23:45.868514 +0000 GMT m=+14040.900673686,9,83
low,1,2024-03-15 15:23:46.02 +0000 GMT,2024-03-15 15:23:46.027539 +0000 GMT m=+14041.059694155,7,83
low,1,2024-03-15 15:23:46.02 +0000 GMT,2024-03-15 15:23:46.027718 +0000 GMT m=+14041.059872633,7,83
low,1,2024-03-15 15:23:46.02 +0000 GMT,2024-03-15 15:23:46.028099 +0000 GMT m=+14041.060253765,8,83
low,1,2024-03-15 15:23:46.02 +0000 GMT,2024-03-15 15:23:46.028177 +0000 GMT m=+14041.060332146,8,83
